Gender,Age,Income Level,Region,Contract Type,Tenure,Account Type,Billing Method,Payment Method,Monthly Charges,Total Charges,Call Usage (mins),Internet Service,Data Usage (GB),Streaming Services,Value-Added Services,Device Protection Plan,Number of Complaints,Response Time (hrs),Customer Support Calls,Satisfaction Score,Service Downgrades,Contract Changes,Churn Label,Onboarding Experience,Login Frequency,App Engagement
1,68,0,West,1,36,1,0,Cash,48.4,744.88,227.54,,441.53,0,0,0,9,31.75,2,9.54,4,0,1,7.6,25,5.7
0,66,2,West,1,9,0,0,Credit Card,29.52,2342.61,504.22,,21,0,0,1,1,22.46,17,5.91,1,0,1,2.43,43,5.35
0,71,2,East,0,49,0,0,Cash,151.25,8623.56,737.32,,470.96,0,1,0,3,30.75,9,8.37,1,0,0,8.54,17,3.41
1,62,2,North,1,29,1,1,Cash,176.03,7874.57,693.71,,484.25,1,0,1,0,5.06,10,1.57,4,1,0,5.98,26,1.51
1,21,1,West,0,67,0,0,Bank Transfer,167.54,9989.51,918.81,,333.18,1,0,0,10,4.9,0,6.22,4,0,0,3.62,45,3.92
1,21,2,South,1,55,1,0,Credit Card,188.5,3375.32,660.9,,314.42,0,0,0,1,30.78,16,9.17,1,1,1,8.43,4,5.45
1,52,2,North,1,3,0,0,Credit Card,143.3,9683.22,548.09,,252.95,1,1,1,9,29.64,11,7.48,4,0,0,8.08,5,9.34
1,73,0,North,0,34,0,1,Credit Card,160.72,8783.71,213.82,,376.24,0,1,0,10,6.29,17,3.49,5,0,0,5.98,4,8.05
0,22,1,West,1,20,0,1,Cash,32.97,2063.84,188.91,,155.15,0,0,0,10,35.99,19,3.08,2,0,0,8.81,32,4.67
1,49,2,North,1,71,1,1,Cash,47.15,899.48,539.75,,198.35,1,0,0,8,12.27,6,4.73,3,1,1,9.4,41,2.46
0,63,1,West,1,41,1,1,Bank Transfer,155.44,6653.8,951.4,,417.31,0,0,0,0,18.21,16,5.26,3,1,1,4.78,19,9.67
0,75,1,East,1,29,1,0,Cash,83.64,8552.12,534.91,,348.71,0,1,0,7,31.03,19,3.88,2,1,1,3.36,31,9.92
0,77,1,North,1,42,1,0,Credit Card,154.48,4666.87,715.31,,35.87,0,0,1,2,9.07,6,6.99,1,1,0,1.3,32,1.03
1,63,1,South,1,27,0,0,Credit Card,25.85,1282.46,629.82,,237.58,1,1,1,1,8.46,7,7.82,1,0,0,7.79,18,7.42
0,63,0,North,1,64,1,0,Credit Card,45.6,9112.99,957.01,,385.72,0,1,0,6,29.02,19,3.92,0,1,0,1.71,12,0.06
0,47,2,North,1,72,1,0,Credit Card,157.52,9175.87,377.81,,364.79,0,0,1,3,12.24,11,8.1,3,1,0,9.59,24,9.41
0,31,2,North,0,39,0,1,Cash,184.9,1144.51,829.5,,390.93,1,0,0,9,26.31,8,7.05,1,0,1,2.05,27,1.35
0,22,2,North,0,67,1,1,Credit Card,82.74,9129.19,369.26,,22.39,0,1,1,9,20.31,19,1.98,2,1,0,9.87,30,1.86
1,18,2,North,1,40,0,0,Credit Card,110.32,5655.13,731.85,,276.02,0,1,1,0,13.01,17,8.27,3,1,0,9.42,19,4.85
0,59,1,East,0,67,0,0,Credit Card,31.47,9599.68,992.85,,333.66,1,1,0,2,8.46,13,4.62,2,1,1,7,20,3.65
0,45,0,North,1,55,0,0,Credit Card,96.71,5401.02,288.31,,335.35,0,1,0,8,8.99,13,6.92,3,1,1,9.87,23,8.31
0,73,2,East,0,67,1,1,Credit Card,43.4,2385.71,548.85,,79.32,1,0,1,7,24.78,4,5.25,3,0,1,3,41,5.01
1,56,0,South,1,51,0,0,Bank Transfer,31.09,2900.77,836.28,,196.16,0,1,0,8,36.41,1,5.68,0,0,0,2.1,15,4.72
0,52,1,East,1,61,0,0,Credit Card,75.83,6462.56,850.76,,160.22,0,1,1,2,41.87,13,7.39,5,0,0,6.55,2,0.7
0,30,1,West,0,25,0,1,Credit Card,78.9,1407.29,874.89,,346.2,1,1,1,3,11.53,10,1.69,3,1,1,6.43,8,1.39
0,46,1,East,1,31,0,0,Credit Card,27.51,2866.5,180.59,,494.11,1,0,0,0,23.97,14,1.52,0,1,1,9.76,9,6.29
0,24,2,North,1,20,0,0,Credit Card,62.21,4933.62,209.67,,24.89,1,1,1,4,33.61,20,6.76,2,0,1,2.72,41,5.77
0,70,2,North,1,17,0,0,Bank Transfer,27.31,579.09,477.34,,172.08,0,1,1,9,8.31,14,1.41,4,1,1,5.03,39,3.37
0,62,0,North,1,66,1,0,Bank Transfer,29.06,2710.22,194.31,,358.36,0,1,1,5,45.45,3,1.21,4,1,0,6.53,23,9.32
1,37,1,West,0,7,0,1,Cash,80.53,1824.45,294.89,,58.5,0,1,1,2,15.15,6,9.06,1,1,1,7.61,11,1.69
0,77,1,North,1,16,0,0,Bank Transfer,153.24,5885.66,556.25,,455.54,0,0,0,7,38.92,13,6.82,1,1,0,5.16,29,4.96
0,52,1,North,0,22,0,1,Credit Card,33.88,5260.86,874.06,,104.82,0,0,0,6,39.12,6,4.71,4,1,0,1.47,0,8.84
0,38,1,East,1,65,1,0,Credit Card,35.17,4949.96,250.41,,90.8,1,0,1,3,3.24,13,6.61,0,1,0,7.15,12,2.64
1,45,2,East,1,6,0,1,Bank Transfer,195.3,4719.88,120.14,,145.49,0,1,0,1,42.32,0,2.59,2,1,1,1.54,16,8.79
0,20,0,South,1,54,1,1,Bank Transfer,191.66,4464.73,319.44,,52.2,0,0,1,9,31.44,4,5.22,5,1,1,7.16,27,4.02
1,35,2,South,0,31,1,0,Cash,157.06,7332.64,365.51,,79.02,1,0,0,3,38.52,8,2.15,4,0,1,7.51,30,4.4
1,76,0,North,1,70,1,1,Cash,81.82,2934.94,843.69,,461.07,1,0,1,5,4.97,15,1.32,0,0,1,8.59,45,2.15
0,51,1,West,1,6,1,0,Bank Transfer,140.3,7585.52,811.25,,390.77,0,1,1,1,46.96,18,5.1,1,0,1,8.58,25,6.63
1,29,2,South,1,42,1,0,Credit Card,48.36,3051.54,593.62,,270.67,1,0,1,7,33.15,9,6.56,2,1,0,3.42,14,7.81
1,52,1,South,1,28,0,1,Bank Transfer,120.64,6420.25,955.54,,81.8,0,0,1,3,4.45,17,2.79,1,1,1,6.62,11,4.83
0,31,1,East,1,28,0,0,Bank Transfer,167.17,7688.33,120.66,,294.4,1,1,1,3,34.91,4,7.37,4,0,1,4.35,10,5.14
1,45,1,West,0,44,0,0,Bank Transfer,182.2,1332.79,265.37,,200.69,1,1,0,6,33.09,4,9.46,2,1,0,7.36,25,9.1
1,72,2,South,1,32,1,0,Bank Transfer,56.72,5517.29,664.69,,350.45,0,1,0,2,17.01,5,8.51,3,0,0,7.63,36,2.24
0,18,0,South,1,38,1,0,Cash,143.2,2773.1,453.85,,104.45,1,0,0,9,12.78,20,5.07,5,1,0,9.94,4,9.13
1,61,0,East,1,27,1,0,Cash,51.33,5761.23,176.1,,189.01,0,1,1,3,27.26,6,8.84,3,1,0,7.25,33,5.55
0,41,1,South,1,26,1,1,Cash,193.58,9232.47,549.29,,462.52,1,1,1,2,4.85,6,4.33,4,1,1,2.37,34,6.7
0,38,0,South,1,23,0,0,Credit Card,124.35,2804.84,85.77,,423.67,0,1,1,6,20.56,6,9.18,5,0,1,9.51,1,6.52
0,79,1,South,1,71,1,0,Credit Card,69.71,1873.23,67.48,,305.33,1,0,1,2,42.16,12,8.4,0,1,0,8,2,4.22
0,49,0,South,1,33,0,0,Cash,83.89,2533.31,216.49,,392.54,1,1,1,7,3.95,2,3.8,2,1,0,2.23,26,5.98
0,54,1,East,1,52,0,1,Cash,153.85,8653.99,389.52,,138.39,1,0,0,0,10.57,5,8.61,4,1,1,7.04,7,5.47
0,45,1,East,1,39,0,0,Credit Card,53.79,7633.26,430.8,,489.45,1,0,1,1,21.2,18,4.14,4,1,1,6.16,11,4.7
0,40,1,West,1,59,1,1,Cash,109.16,6609.46,640.43,,174.54,0,1,0,8,23.46,13,6.79,1,0,0,4.58,1,3.39
1,54,1,North,1,57,1,1,Bank Transfer,115.13,2445.1,213.95,,400.7,0,0,1,4,34.41,14,3.74,2,1,0,2.69,46,2.25
0,25,2,North,1,4,1,1,Cash,57.23,1485.23,520.66,,263.65,0,1,0,3,4.14,11,2.49,2,0,1,8.57,14,2.61
0,45,0,North,0,20,1,0,Bank Transfer,123.52,3988.09,56.07,,156.26,1,1,0,5,45.15,12,7.72,4,1,0,4.7,5,3.58
1,46,1,North,1,45,1,1,Cash,65.87,4296.01,964.7,,64.45,0,0,1,8,5.63,4,9.11,2,1,1,8.66,41,7.4
0,65,0,North,1,48,1,0,Bank Transfer,74.47,8946.1,750.25,,214.38,1,0,0,0,43.97,10,2.35,2,0,0,3.08,11,6.89
0,63,2,South,1,21,1,0,Bank Transfer,58.55,2809.11,537.63,,163.93,0,1,1,5,17.03,5,4.56,3,1,1,3.48,5,5.45
1,36,0,South,0,60,1,0,Credit Card,45.96,3580.05,733.69,,277.4,0,0,1,7,33.52,5,7.8,5,1,1,1.73,4,6.45
0,62,1,East,1,31,0,1,Cash,55.77,5707.27,868.76,,164.96,0,0,0,0,45.84,18,5.78,3,0,0,8.96,17,0.42
1,36,0,South,1,38,1,0,Bank Transfer,71.52,8825.4,66.72,,224.16,0,1,1,9,38.51,16,4.02,5,1,0,9.68,38,0.06
1,45,0,West,1,33,0,0,Cash,131.04,7133.06,847.16,,16.17,0,1,1,5,15.41,17,3.94,3,1,1,9.09,5,7.54
0,36,1,South,1,24,0,1,Bank Transfer,111.59,8894.69,143.98,,309.48,1,0,0,5,12.33,8,5.01,3,1,1,3,46,9.66
0,34,1,West,1,59,1,0,Cash,21.16,8148.67,284.22,,155.54,0,1,1,4,11.45,17,4.61,5,1,1,9.84,35,0.16
1,28,2,South,1,53,1,0,Bank Transfer,133.32,7241.78,281.56,,255.26,0,1,0,10,12.6,10,7.61,2,0,0,3.39,23,6.53
0,62,1,East,0,72,0,1,Cash,40.88,5190.68,946.02,,453.82,1,0,0,8,15.89,8,5.85,2,1,1,8.9,10,5.98
0,32,0,East,1,13,0,1,Cash,95.13,7703.82,91.51,,145.65,1,1,1,3,4.88,12,2.52,4,0,1,5.05,50,2.22
0,18,1,North,1,58,1,0,Bank Transfer,174.74,120.96,932.35,,70.41,1,1,1,2,46.18,9,7.09,0,1,0,4.25,13,6.37
1,71,2,South,1,57,0,1,Cash,40.63,2436.34,549.33,,218.06,0,0,1,1,16.8,19,3.3,5,1,0,9.7,50,4.34
1,33,1,East,1,33,0,1,Bank Transfer,147.08,8599.91,965.29,,185.39,0,0,1,8,4.47,20,7,4,0,0,8.83,32,5.62
1,64,1,East,1,32,0,0,Bank Transfer,88,8402.9,801.88,,20.05,0,0,0,7,7.24,11,7.77,4,1,1,4.35,14,3.9
0,21,2,South,0,33,1,0,Bank Transfer,110.85,666.25,961.41,,476.32,0,0,0,5,13.99,3,8.1,1,0,1,2.65,46,5.19
0,37,2,South,1,54,0,0,Credit Card,98.93,8212.66,737.5,,376.26,1,0,1,9,30.07,14,8.08,2,0,0,6.57,35,5.49
1,56,1,East,1,4,1,0,Credit Card,107.8,8534.58,169.02,,231.95,1,1,1,6,10.67,17,1.44,0,0,1,2.81,9,4.97
0,43,2,East,1,57,1,1,Bank Transfer,119.74,8588.62,754.36,,222.54,0,0,1,0,20.36,4,7.21,2,0,1,5.2,43,5.39
0,73,2,North,0,21,0,1,Cash,159.15,5531.62,854.38,,353.35,1,1,0,1,39.31,5,4.4,1,1,1,3.7,12,6.33
0,54,2,South,1,17,1,0,Credit Card,126.22,4789.95,161.91,,417.31,1,1,1,3,10.31,6,9.63,0,0,0,9.77,40,2.29
0,80,0,North,0,29,1,1,Credit Card,102.67,2032.71,701.12,,31.65,1,1,0,9,46.78,20,5.45,2,1,0,7.53,32,6.87
0,40,2,South,1,49,0,0,Credit Card,183.62,3659.86,851.64,,258.01,1,1,0,9,15.93,2,8.54,3,1,1,7.18,1,0.84
0,31,1,South,1,25,0,0,Credit Card,70.65,3350.22,461.7,,112.75,0,1,0,0,46.04,7,7.21,0,1,0,7.21,1,7.11
1,80,0,South,0,17,0,0,Credit Card,180.09,5271.68,429.72,,328.97,0,1,1,0,33.03,15,8.37,3,1,1,9.23,15,0.63
0,50,1,East,1,3,1,0,Bank Transfer,111.39,3513.43,436.57,,457.01,0,0,1,8,34.31,0,8.64,0,0,1,7.96,29,4.9
0,54,0,East,1,38,0,0,Bank Transfer,137.6,8680.24,264.62,,475.08,0,1,1,7,44.35,6,5.83,1,0,0,6.1,16,2.02
0,53,2,North,1,35,0,1,Cash,84.37,4297,623.85,,253.09,0,1,0,1,5.5,16,5.01,0,1,1,8.93,24,9.86
1,65,1,East,1,66,0,1,Cash,176.05,7419.3,952.96,,12.21,1,1,1,9,10.73,13,5.74,3,1,1,6.43,44,3.86
1,50,2,North,1,45,1,0,Credit Card,181.14,4962.03,879.61,,126.7,0,0,1,7,33.31,2,2.35,3,1,1,7.52,32,2.3
0,66,1,South,1,24,0,0,Bank Transfer,168.02,2237.16,283.25,,314.5,0,1,0,8,9.32,17,4.55,0,1,1,4.66,22,0.22
0,56,2,North,1,51,0,0,Credit Card,110.63,2133.41,307.06,,128.09,1,0,0,6,1.61,14,8.25,3,1,0,3.75,28,3.18
0,53,1,South,1,61,1,0,Cash,78.54,5860.31,176.68,,285.27,1,0,1,0,22.78,13,8.53,1,0,0,7.24,0,3.92
0,74,0,West,0,51,0,1,Credit Card,64.01,9773.19,832.18,,203.47,1,0,1,1,34.73,20,7.56,5,1,1,9.33,2,4.9
1,20,1,West,0,52,1,1,Cash,153.51,9956.88,918.91,,329.08,1,1,1,10,11.4,18,6.82,4,0,0,7.18,20,0.72
0,42,0,North,0,12,0,0,Bank Transfer,169.78,7861.48,190.17,,291.03,1,1,0,0,11.55,6,3.41,2,1,0,8.9,45,7.5
0,70,0,East,1,43,1,1,Credit Card,34.62,349.29,825.6,,492.77,1,1,0,6,20.82,7,9.96,4,1,1,3.73,15,3.2
0,18,1,North,0,3,0,1,Bank Transfer,160.88,5340.86,201.57,,320.59,0,1,1,3,2.46,10,4.54,4,0,1,6.18,35,2.48
1,28,0,East,0,18,0,1,Bank Transfer,84.88,6777.24,275.37,,196.68,0,1,1,8,6.05,9,2.15,1,1,1,8.69,21,1.4
0,58,0,South,0,46,1,1,Credit Card,28.16,7191.48,806.49,,8.6,1,1,0,7,13.67,20,9.86,1,1,0,1.33,3,2
0,50,1,West,1,58,1,1,Bank Transfer,48.75,2209.81,218.93,,374.94,0,0,1,3,30.38,10,2.66,1,0,1,1.36,25,1.79
0,30,1,North,0,56,1,1,Cash,176.54,8138.29,432.81,,17.91,1,0,1,5,15.8,5,5.21,0,0,1,4.82,15,2.05
0,71,2,North,0,45,0,0,Credit Card,114.47,4528.13,697.1,,468.91,1,0,0,6,36.96,6,2.9,2,1,0,4.85,34,3.78
0,30,1,South,1,22,1,0,Credit Card,83.01,6411.27,322.78,,89.63,1,0,1,7,14.54,7,5.82,3,0,0,8.5,39,2.31
0,79,2,East,1,53,1,0,Cash,142.07,1991.76,451.84,,210.11,0,1,1,0,38,3,1.52,0,1,0,1.32,5,0.41
1,50,0,East,0,68,1,0,Cash,42.14,6563.83,232.18,,95.17,1,0,1,6,9.76,14,8.9,3,1,1,5.96,16,1.56
1,43,2,South,0,15,0,0,Credit Card,164.53,1486.44,124.42,,286.97,1,1,0,7,7.43,12,8.48,1,0,0,4.92,9,4.15
0,23,1,South,1,34,0,1,Cash,164.82,2936.51,427.14,,302.84,0,1,1,5,34,12,9.84,3,1,0,5.89,15,8.2
0,53,2,South,0,52,1,0,Bank Transfer,97.92,7432.61,236.38,,211.36,0,1,1,1,15.58,4,3.08,4,0,0,6.25,8,1.46
0,60,2,North,1,54,0,0,Cash,134.15,3246.78,244.97,,72.75,0,1,0,5,6.62,15,1.84,4,1,1,8.27,16,8.87
0,59,1,South,0,10,1,0,Cash,198.72,4437.02,664.2,,137.99,0,0,1,9,15.76,20,2.68,3,0,1,8.21,22,4.47
1,51,1,East,1,32,1,0,Credit Card,142.33,1028.9,643.68,,94.79,1,0,0,6,32.44,12,6.25,0,1,1,2.58,45,5.65
0,22,0,East,1,10,0,1,Bank Transfer,120.59,3418.22,138.59,,287.15,0,1,0,0,1.01,17,9.36,2,0,1,1.23,21,5.39
0,60,0,North,1,43,1,1,Cash,148.61,2055.78,830.01,,29.41,0,0,0,3,27.91,0,5.96,3,1,1,5.97,18,4.07
0,36,0,East,1,23,1,1,Bank Transfer,149.17,9676.71,894.28,,354.99,1,1,1,9,19.03,11,3.89,4,0,1,7.67,9,2.41
0,56,1,East,0,2,0,0,Cash,156.17,7511.09,155.57,,370.18,0,0,1,5,9.45,14,4.1,2,0,1,6.61,50,7.29
1,62,0,North,1,6,1,0,Credit Card,74.58,6230.23,137.24,,97.29,0,1,1,3,2.52,6,4.61,5,0,0,1.5,33,5.84
1,56,0,West,1,12,1,0,Credit Card,123.04,465.65,72.45,,55.74,1,1,1,1,44.21,16,7.13,4,1,0,4.65,24,6.26
1,66,0,South,1,52,1,1,Cash,182.14,8989.81,346.1,,188.53,0,1,1,4,43.26,17,3.89,4,1,1,1.32,28,5.25
0,19,1,West,1,4,0,0,Credit Card,72.88,4865.69,866.35,,306.29,0,1,1,2,1.21,18,4.57,1,1,1,7.33,21,5.24
0,18,1,South,1,62,0,0,Bank Transfer,175.09,6830.77,976.6,,443.02,1,0,1,4,46.1,4,7.68,1,1,1,6.66,16,4.23
0,28,2,West,0,25,1,0,Credit Card,175.76,8432.77,833.23,,341.45,0,1,0,9,22.17,0,4.02,1,0,0,7.6,9,1.59
0,46,2,North,0,59,1,1,Credit Card,66.49,8405.93,772.96,,132.35,0,1,1,8,15.22,18,7.22,3,1,0,3.87,41,6.78
0,28,0,East,1,72,0,1,Cash,87.15,1211.34,379.75,,39.25,0,1,0,8,16.76,3,7.4,0,0,1,4.09,36,7.47
1,53,2,East,1,11,1,1,Credit Card,40.67,5084.46,153.1,,464.14,0,0,0,2,42.29,10,9.92,5,0,0,7.54,17,0.27
0,25,0,West,0,26,1,1,Credit Card,74.61,795.8,296.09,,164.07,0,0,1,7,24.52,18,3.65,2,1,0,3.4,29,5.33
1,75,1,North,1,43,0,0,Credit Card,149.86,2816.32,701.05,,196.95,0,0,1,5,9.23,2,4.38,2,0,1,2.35,33,4.74
1,41,1,South,1,6,0,0,Bank Transfer,28.29,1435.76,161.3,,154.68,0,0,0,2,43.73,19,7.28,4,0,0,1.09,1,0.65
0,61,0,East,1,60,0,1,Bank Transfer,136.87,9352.38,432.22,,263.52,0,1,0,0,28.49,0,9.21,3,1,0,6.59,49,6.48
0,36,2,East,1,58,1,1,Cash,188.94,2345.92,992.2,,38.93,1,0,0,10,11.27,1,3.02,3,1,1,7.35,27,9.92
1,34,1,North,1,46,0,0,Credit Card,130.27,1046.73,674.6,,215.87,0,0,0,6,18.25,4,7.38,3,0,1,2.91,11,0.09
1,39,2,South,1,12,0,1,Cash,53.75,1663.09,749.15,,169.21,1,0,0,7,30.49,9,1.24,1,1,0,4.89,21,1.47
0,49,2,West,1,29,0,1,Credit Card,72.98,8364.35,723.48,,466.76,0,0,0,7,8.97,13,8.07,1,1,1,6.73,28,2.07
0,79,1,West,1,69,1,1,Cash,165.09,3270.17,515.52,,93.5,1,1,0,9,24.7,16,8.57,1,0,1,5.16,4,9.22
0,76,0,South,1,17,1,0,Credit Card,82.8,6725.96,851.19,,74.45,1,0,0,0,14.49,20,5.65,2,0,0,8.73,49,4.83
1,49,2,South,1,34,0,1,Credit Card,195.49,982.29,433.78,,8.88,0,0,1,7,34.6,10,1.22,3,0,0,2.25,18,9.33
1,36,0,East,1,1,0,1,Cash,186.07,3403.52,813.85,,483.07,0,1,1,4,44.42,15,9.61,2,1,0,6.32,47,9.86
0,50,2,South,1,20,0,0,Credit Card,32.24,666.12,94.7,,399.29,1,1,0,9,4.52,19,6.26,4,1,1,2.24,22,3.85
0,55,1,North,0,55,0,0,Credit Card,98.06,1034.46,381.25,,426.94,1,1,1,0,15.56,16,2.14,1,0,1,8.09,18,1.43
0,57,2,East,1,62,0,0,Cash,138.9,4905.59,831.05,,65.31,1,0,0,10,30.01,11,6.14,1,1,0,9.47,4,5.99
0,45,0,West,1,38,0,0,Bank Transfer,194.63,3270.99,705.76,,367.07,0,1,0,4,19.17,8,6.37,5,1,1,8.56,4,8.29
0,80,2,West,1,72,0,0,Cash,71.15,3390.93,307.54,,485.14,0,0,1,2,24.91,12,5.5,0,0,1,6.39,34,8.01
0,42,0,East,0,25,1,0,Bank Transfer,172.48,5081.31,566.11,,315.85,0,1,0,2,43.36,2,7.5,0,0,1,9.94,49,0.61
1,56,1,South,1,71,0,1,Bank Transfer,117.31,8670.85,290.63,,205.1,0,1,0,10,38.18,18,9.51,4,1,1,6.51,6,1.38
0,39,0,West,1,14,0,1,Credit Card,134.28,3289.26,774.54,,445.78,1,1,1,1,41.64,17,5.09,1,0,1,4.83,18,3.42
0,42,0,North,1,20,1,0,Credit Card,97.23,4430.59,717.92,,100.24,0,0,1,6,37.3,10,9.69,1,0,0,9.33,44,0.34
1,71,2,North,1,48,1,1,Credit Card,71.61,2941.18,852.52,,472.85,1,1,0,6,14.95,18,4.3,0,0,0,7.93,28,7.06
1,38,2,South,1,42,0,1,Cash,40.77,5730.28,919.57,,44.16,1,0,1,10,16.75,17,8.18,4,0,0,4.95,22,3.79
1,77,1,East,1,69,0,0,Credit Card,107.99,1883.09,750.46,,41.3,0,1,0,9,8.65,15,8.95,1,0,0,2.83,21,1.94
0,20,0,North,0,33,1,0,Bank Transfer,34.65,4638.96,544.02,,93.33,0,0,0,10,12.11,9,6.94,1,0,0,9.34,2,6.17
0,62,0,West,1,10,0,0,Cash,83.57,8470.41,818.19,,73.5,1,0,1,10,23.42,9,4.67,3,1,0,8.76,39,1.55
0,79,0,East,1,68,1,0,Bank Transfer,109.82,5118.32,692.55,,457.28,1,1,1,3,46.4,3,1.23,1,0,1,2.23,47,2.61
0,33,2,East,1,55,0,0,Bank Transfer,30.99,4546.27,307.72,,355,0,0,1,6,38.95,11,9.36,2,0,1,5.22,17,4.05
0,20,1,West,1,9,1,0,Credit Card,127.67,6705.64,590.53,,189.74,0,0,0,4,33.69,10,9.79,3,0,1,8.79,30,8.8
1,39,1,South,1,6,0,0,Bank Transfer,147.5,579.28,807.77,,39.25,1,0,1,7,3.65,10,3.36,5,0,1,2.56,35,4.25
0,18,1,South,0,41,1,0,Cash,58.81,669.57,197.49,,316.04,1,0,0,1,6.74,5,9.77,5,1,0,7.55,11,7.33
0,23,2,North,1,64,1,0,Credit Card,137.39,2314.72,994.66,,380.33,1,0,1,10,35.49,1,6.55,4,1,0,2.98,18,1.74
1,69,1,North,1,3,0,1,Credit Card,69.32,5610.01,118.8,,102.57,0,0,0,10,34.91,11,7.29,3,1,0,7.44,17,2.9
1,60,2,North,1,64,1,0,Bank Transfer,131.8,4129.37,465.63,,288.52,0,0,0,7,37.96,3,8.03,4,0,0,7.17,18,3.93
0,76,2,East,1,47,1,1,Cash,23.22,2302.53,135.5,,142.14,0,0,1,10,29.58,17,6.23,4,1,0,2.33,23,1.24
0,50,2,South,1,21,0,0,Bank Transfer,78.68,4829.75,166.99,,266.65,1,0,0,7,42.36,15,6.29,5,0,0,1.16,8,0.53
0,38,1,South,1,1,1,1,Cash,141.72,4146.69,518.31,,20.45,0,1,1,9,4.97,3,4.15,3,1,0,3.49,15,8.32
1,52,2,West,1,67,0,1,Credit Card,26.13,8931.13,930.92,,477.38,1,0,1,7,9.2,9,6.84,2,1,1,8.75,36,6.22
0,41,1,West,1,23,1,0,Cash,41.13,3864.61,874.6,,89.96,0,0,1,5,32.4,20,8.86,5,1,0,1.62,46,2.17
1,33,1,North,1,46,0,0,Credit Card,39.29,851.04,533.48,,380.13,0,0,0,7,6.17,7,8.08,4,0,0,9.34,4,7.91
1,73,0,West,1,43,1,1,Credit Card,186.52,7805.42,863.32,,140.71,0,0,0,8,46.81,6,1.8,1,0,0,4.05,35,5.73
1,60,1,West,0,37,0,1,Credit Card,139.14,5840.73,236.84,,9.56,0,0,1,1,28.99,13,8.5,2,1,0,4.08,44,5.54
0,77,1,South,1,48,1,0,Cash,149.86,9878.21,497.99,,292.35,0,1,0,3,44.37,10,2.75,3,1,1,5.83,49,8.22
0,24,1,East,1,48,1,1,Credit Card,38.79,2730.04,137.81,,152.87,1,1,1,2,1.52,7,2.87,0,0,1,4.83,3,0.77
1,30,0,East,0,38,1,0,Credit Card,48.65,7900.92,612.5,,284.69,1,0,0,8,3.22,7,8.18,3,0,1,5.73,4,3.95
0,21,0,East,1,14,1,0,Cash,57.09,1082.08,549.04,,224.04,1,0,1,1,36.13,10,6.59,4,0,1,2.08,42,2.69
1,62,2,North,0,4,0,0,Bank Transfer,101.51,7392.5,665.16,,184.04,0,1,1,8,5.17,11,9.14,4,0,1,3.58,46,1.37
0,23,1,East,1,61,1,1,Cash,61.19,9901.8,116.79,,447.19,0,0,1,0,15.51,17,3.72,4,1,0,4.86,29,2.56
0,19,0,East,1,29,1,1,Cash,117.75,7075.9,496.79,,391.28,1,1,0,2,47.72,1,1.95,0,1,1,2.01,9,6.5
0,67,1,East,1,71,1,1,Cash,146.93,7638.15,499.76,,232.97,0,1,0,7,17.8,13,1.63,3,1,0,9.73,38,5.91
1,68,1,South,0,24,1,1,Cash,194.52,4010.15,813.23,,351.5,0,1,1,10,17.1,12,4.55,1,0,1,5.2,4,7.48
1,57,2,East,1,15,1,0,Credit Card,77.07,8464.59,917.6,,331.13,1,1,0,3,41.48,12,6.36,5,1,0,6.78,3,8.94
0,77,0,South,1,51,0,1,Credit Card,46.62,6722.23,338.64,,356.37,0,0,1,9,34.86,0,5.09,3,0,1,1.92,26,8.01
0,33,2,South,1,61,0,0,Bank Transfer,139.55,5070.64,302.69,,118.99,0,1,0,3,30,20,5.58,4,1,0,9.59,43,1.83
0,76,2,West,1,10,0,1,Cash,121.37,6641.26,401.41,,329.28,0,0,1,9,47.88,17,1.66,5,0,1,1.84,28,4.07
1,23,0,West,0,1,1,0,Bank Transfer,26.39,135.39,732.86,,221.26,0,0,0,7,46.28,2,5.79,3,1,0,2.63,39,9.4
0,76,2,West,1,18,0,1,Credit Card,183.18,5447.64,532.83,,52.01,0,0,1,5,36.38,5,9.53,0,0,1,6.01,19,7.65
0,33,2,North,0,60,1,0,Credit Card,136.78,9651.74,936.45,,486.05,0,0,1,6,11.11,19,4.6,0,0,1,4.5,0,6.94
1,23,2,North,1,64,1,1,Bank Transfer,141.23,7775.34,399.32,,370.29,1,0,1,9,27.2,13,7.3,0,1,1,9.59,0,0.47
1,76,1,East,1,25,0,0,Bank Transfer,182.58,2224.88,602.47,,352.47,0,0,1,6,23.13,3,1.52,2,0,1,6.18,47,2.6
0,73,1,North,1,33,0,0,Cash,131.39,3986.39,510.95,,270.12,1,1,0,10,2.1,1,6.15,3,1,1,8.64,7,5.49
1,64,2,South,1,2,0,1,Credit Card,66.52,9120.74,510.61,,435.16,0,0,0,3,35.5,7,7.32,2,0,0,3.43,7,9.48
0,47,2,West,1,70,1,1,Cash,155.87,5700.16,927.59,,270.58,0,1,0,10,5.87,17,4.56,0,0,1,9.06,23,6.18
0,57,0,East,0,65,1,0,Bank Transfer,106.62,9752.24,529.23,,199.93,0,1,0,8,34.68,15,4.6,0,0,1,1.65,41,2.39
0,57,0,North,0,41,0,1,Credit Card,113.89,663.93,241.24,,288.97,1,0,1,9,22.78,14,2,5,0,1,8.19,31,9.39
0,53,0,East,1,26,0,0,Cash,134.9,3553.49,886.72,,257.04,1,0,0,3,3.54,2,2.38,3,0,1,6.51,9,3.54
